Order ID,Product ID,Sales,Quantity,Discount,Profit
US-2017-167920,OFF-ST-10004963,15.14,1.00,0.00,0.61
US-2017-167920,OFF-LA-10004409,5.76,2.00,0.00,2.65
US-2017-167920,TEC-CO-10001046,1399.98,2.00,0.00,629.99
CA-2016-162383,OFF-BI-10002824,8.95,2.00,0.70,-7.46
CA-2016-162383,OFF-BI-10001757,8.86,6.00,0.70,-6.49
CA-2016-162383,FUR-CH-10004477,85.25,2.00,0.30,-1.22
CA-2014-125731,OFF-EN-10003072,21.73,7.00,0.20,7.60
CA-2014-125731,FUR-CH-10003973,1487.04,5.00,0.20,148.70
US-2017-106145,OFF-EN-10001028,71.88,6.00,0.00,33.06
US-2017-106145,FUR-FU-10003829,9.24,3.00,0.00,2.96
US-2017-106145,OFF-PA-10002245,35.88,6.00,0.00,16.15
US-2017-106145,OFF-BI-10002215,17.04,3.00,0.20,5.54
US-2017-106145,OFF-BI-10003925,931.18,3.00,0.20,314.27
CA-2016-107146,FUR-FU-10002298,266.35,3.00,0.20,-13.32
CA-2016-107146,FUR-CH-10004853,483.14,4.00,0.20,54.35
US-2017-134642,FUR-CH-10002880,196.78,2.00,0.20,-22.14
US-2017-134642,FUR-BO-10004709,231.92,5.00,0.20,5.80
US-2017-160143,OFF-SU-10004231,29.70,3.00,0.00,8.02
CA-2017-103415,FUR-FU-10000820,13.59,2.00,0.60,-14.27
CA-2016-106460,OFF-PA-10001736,70.88,2.00,0.00,33.31
US-2017-112347,OFF-ST-10003306,114.29,1.00,0.20,12.86
US-2017-112347,OFF-BI-10003707,36.62,8.00,0.70,-24.42
US-2017-112347,FUR-BO-10003546,242.35,8.00,0.70,-363.53
US-2017-112347,TEC-PH-10000213,49.62,2.00,0.20,4.96
US-2017-112347,FUR-FU-10001488,508.70,6.00,0.20,0.00
US-2017-112347,TEC-PH-10004833,57.36,6.00,0.20,-14.34
US-2017-112347,FUR-CH-10002335,906.68,5.00,0.20,68.00
CA-2014-103492,TEC-PH-10001128,719.95,6.00,0.20,72.00
CA-2014-103492,TEC-PH-10004667,755.94,7.00,0.20,66.15
CA-2014-103492,OFF-BI-10004817,11.98,5.00,0.80,-19.17
CA-2014-103492,OFF-BI-10004140,0.90,1.00,0.80,-1.57
CA-2016-136595,FUR-FU-10004671,21.20,3.00,0.60,-11.66
CA-2014-140396,OFF-EN-10002592,34.74,3.00,0.00,17.37
CA-2014-140396,TEC-PH-10004447,833.94,6.00,0.00,216.82
CA-2014-140396,OFF-BI-10003669,12.96,3.00,0.20,4.54
CA-2014-140396,OFF-PA-10000223,25.92,4.00,0.00,12.44
CA-2014-114181,FUR-BO-10004467,349.97,7.00,0.50,-216.98
CA-2014-114181,OFF-AR-10000716,22.32,5.00,0.20,5.30
CA-2017-159506,OFF-PA-10003641,158.28,6.00,0.00,72.81
CA-2017-159506,OFF-BI-10004519,497.94,3.00,0.00,224.07
US-2014-137155,OFF-AP-10002518,533.94,3.00,0.00,154.84
US-2014-137155,OFF-PA-10000806,167.94,3.00,0.00,82.29
US-2014-137155,FUR-FU-10003142,31.68,6.00,0.00,9.82
CA-2016-105746,FUR-CH-10000454,170.79,1.00,0.30,0.00
US-2016-104815,FUR-BO-10003894,198.74,4.00,0.30,0.00
CA-2017-157672,TEC-AC-10001714,63.82,2.00,0.20,13.56
US-2016-166660,FUR-CH-10001190,435.17,4.00,0.20,-59.84
US-2016-166660,FUR-BO-10000468,48.58,1.00,0.00,7.77
CA-2017-140802,TEC-AC-10001998,47.98,3.00,0.20,8.40
CA-2017-140802,OFF-PA-10001534,20.74,4.00,0.20,7.26
CA-2014-133830,OFF-AR-10003045,26.46,9.00,0.00,11.91
CA-2014-133830,OFF-PA-10001363,49.12,4.00,0.00,23.09
CA-2014-133830,OFF-FA-10002280,15.00,3.00,0.00,7.20
CA-2014-100916,OFF-ST-10003479,194.70,5.00,0.00,9.74
CA-2014-100916,FUR-TA-10004607,591.32,4.00,0.00,112.35
CA-2014-100916,OFF-AR-10001022,2.84,1.00,0.00,0.88
CA-2015-129532,OFF-ST-10004186,221.96,2.00,0.00,4.44
CA-2015-129532,TEC-AC-10000865,236.00,4.00,0.00,40.12
CA-2014-134726,TEC-AC-10000023,41.94,2.00,0.00,15.10
CA-2014-134726,TEC-PH-10001750,52.79,1.00,0.20,4.62
CA-2016-138597,FUR-CH-10004997,563.94,3.00,0.00,112.79
CA-2015-123113,OFF-AP-10000275,2625.12,8.00,0.00,735.03
CA-2015-123113,OFF-AR-10004999,17.94,3.00,0.00,4.49
CA-2015-169656,OFF-ST-10003816,422.86,3.00,0.20,15.86
CA-2015-142734,FUR-CH-10003968,127.76,2.00,0.10,2.84
CA-2014-163223,TEC-PH-10000730,3499.93,7.00,0.00,909.98
CA-2014-163223,OFF-LA-10004409,14.40,5.00,0.00,6.62
CA-2014-163223,OFF-PA-10000675,122.97,3.00,0.00,60.26
CA-2014-163223,OFF-AR-10001573,9.32,4.00,0.00,2.70
CA-2014-163223,OFF-BI-10001597,122.94,3.00,0.00,59.01
CA-2017-122945,FUR-FU-10001196,17.31,3.00,0.00,5.19
CA-2015-139738,OFF-AR-10004602,128.74,7.00,0.20,12.87
CA-2016-158778,FUR-FU-10000260,58.25,9.00,0.20,11.65
CA-2016-158778,FUR-CH-10001146,71.25,2.00,0.30,-19.34
CA-2016-158778,OFF-AR-10000896,7.87,3.00,0.20,0.59
CA-2016-158778,FUR-CH-10000309,887.27,3.00,0.30,-63.38
CA-2017-119655,OFF-BI-10001989,146.86,7.00,0.00,70.49
CA-2017-119655,OFF-BI-10001036,36.56,4.00,0.00,18.28
CA-2015-164567,TEC-PH-10002103,225.58,3.00,0.20,22.56
CA-2014-131947,OFF-AR-10001473,5.25,2.00,0.20,0.46
CA-2014-131947,OFF-AR-10000411,38.26,3.00,0.20,4.78
CA-2014-131947,OFF-PA-10000246,40.24,5.00,0.20,13.08
CA-2014-131947,TEC-MA-10004086,29.93,5.00,0.70,-21.95
CA-2014-131947,OFF-PA-10003039,148.70,6.00,0.20,46.47
CA-2014-131947,TEC-AC-10004633,55.92,10.00,0.20,16.78
CA-2016-152520,OFF-PA-10000289,12.96,2.00,0.00,6.22
CA-2016-101791,FUR-FU-10003247,25.18,3.00,0.60,-33.36
CA-2016-101791,FUR-FU-10002191,5.58,2.00,0.60,-1.68
CA-2016-101791,OFF-ST-10001496,1297.37,9.00,0.20,97.30
CA-2017-121195,OFF-ST-10000585,264.32,2.00,0.20,19.82
CA-2017-163209,OFF-PA-10001166,25.92,4.00,0.00,12.44
CA-2017-163209,OFF-AR-10003651,22.96,7.00,0.00,6.66
CA-2014-133354,OFF-PA-10001800,19.44,3.00,0.00,9.33
US-2015-130491,OFF-PA-10000791,9.54,2.00,0.00,4.29
US-2015-130491,OFF-FA-10000134,5.81,1.00,0.00,1.80
US-2015-130491,OFF-AR-10001149,5.76,2.00,0.00,1.73
CA-2015-113740,FUR-FU-10000010,14.91,3.00,0.00,4.62
CA-2014-148425,OFF-BI-10000201,6.64,9.00,0.70,-4.43
CA-2016-144309,OFF-PA-10001776,18.54,2.00,0.00,8.71
CA-2016-144309,OFF-BI-10003656,679.96,5.00,0.20,220.99
CA-2017-151225,FUR-TA-10001539,189.58,1.00,0.20,9.48
CA-2017-151225,TEC-PH-10004100,71.96,5.00,0.20,7.20
US-2014-144078,TEC-PH-10001580,539.92,5.00,0.20,47.24
US-2014-144078,FUR-CH-10002335,725.34,4.00,0.20,54.40
US-2014-144078,OFF-AR-10004707,7.44,3.00,0.00,2.60
CA-2014-124464,OFF-AP-10000576,39.48,1.00,0.00,11.05
CA-2015-136805,OFF-AP-10001394,850.50,5.00,0.10,245.70
CA-2015-136805,FUR-FU-10003724,75.33,9.00,0.00,19.59
US-2015-159499,OFF-AP-10002867,325.63,6.00,0.20,28.49
US-2015-159499,TEC-AC-10002718,23.34,2.00,0.20,-1.46
US-2015-159499,OFF-LA-10003121,16.52,5.00,0.20,5.37
CA-2014-162089,OFF-EN-10002230,335.72,5.00,0.20,113.31
CA-2014-162089,TEC-PH-10001819,251.94,7.00,0.20,88.18
CA-2014-162089,FUR-CH-10002304,127.30,7.00,0.30,-9.09
US-2017-158526,FUR-CH-10002602,1207.84,8.00,0.00,314.04
US-2017-158526,OFF-BI-10002414,12.53,1.00,0.00,5.89
US-2017-158526,OFF-AR-10003696,34.58,1.00,0.00,10.03
US-2017-158526,FUR-CH-10004495,300.98,1.00,0.00,87.28
US-2017-158526,FUR-CH-10001270,258.75,3.00,0.00,77.63
CA-2017-104885,OFF-AR-10001615,59.52,3.00,0.00,15.48
CA-2017-104885,OFF-EN-10003286,57.96,7.00,0.00,27.24
CA-2017-104885,FUR-BO-10003660,441.96,2.00,0.00,101.65
CA-2017-104885,OFF-PA-10002764,68.04,6.00,0.00,33.34
US-2016-157490,TEC-MA-10001695,703.71,6.00,0.70,-938.28
US-2016-157490,OFF-BI-10002824,17.90,4.00,0.70,-14.92
US-2016-157490,OFF-BI-10002571,11.98,4.00,0.70,-9.18
US-2016-157490,TEC-AC-10001553,67.96,5.00,0.20,0.85
CA-2015-161452,FUR-CH-10003973,892.22,3.00,0.20,89.22
US-2014-115196,TEC-MA-10002073,1299.99,2.00,0.50,-572.00
CA-2016-138968,OFF-BI-10003529,4.54,2.00,0.20,1.65
CA-2016-138968,FUR-CH-10000309,1352.03,4.00,0.20,84.50
CA-2015-101889,FUR-TA-10004154,1548.99,9.00,0.40,-464.70
CA-2015-101889,OFF-EN-10003286,19.87,3.00,0.20,6.71
CA-2017-110821,TEC-AC-10001552,119.45,3.00,0.20,-13.44
CA-2017-110821,OFF-ST-10002790,118.16,2.00,0.20,-25.11
CA-2015-121552,OFF-AR-10003217,19.56,4.00,0.00,5.48
CA-2015-107685,FUR-FU-10002813,80.96,4.00,0.00,29.15
CA-2015-107685,OFF-PA-10003848,25.92,4.00,0.00,12.44
US-2014-120740,OFF-AP-10000240,106.96,2.00,0.00,31.02
US-2014-120740,FUR-FU-10004091,187.76,4.00,0.00,76.98
CA-2017-155740,OFF-BI-10001071,76.78,4.00,0.70,-53.74
CA-2017-146493,OFF-BI-10003676,53.90,5.00,0.00,25.87
CA-2014-105417,FUR-FU-10004864,76.73,3.00,0.60,-53.71
CA-2014-105417,OFF-BI-10003708,10.43,7.00,0.80,-18.25
US-2017-141509,OFF-AR-10002067,99.20,5.00,0.00,25.79
CA-2017-139493,OFF-AR-10003158,15.92,5.00,0.20,2.79
CA-2014-151967,FUR-FU-10000193,129.92,4.00,0.00,10.39
US-2016-140158,OFF-BI-10000977,30.40,1.00,0.00,13.98
US-2016-140158,TEC-CO-10001449,5399.91,9.00,0.00,2591.96
US-2016-140158,OFF-ST-10000136,119.10,3.00,0.00,34.54
CA-2015-130974,OFF-PA-10000743,40.08,6.00,0.00,19.24
CA-2015-130974,OFF-PA-10001019,59.94,3.00,0.00,28.17
CA-2015-130974,TEC-AC-10003095,259.98,2.00,0.00,88.39
CA-2015-130974,FUR-BO-10002916,170.98,1.00,0.00,32.49
CA-2015-130974,FUR-FU-10002506,38.97,3.00,0.00,4.68
CA-2015-130974,OFF-PA-10003823,154.90,5.00,0.00,69.71
CA-2015-130974,FUR-TA-10004619,446.07,4.00,0.30,0.00
CA-2017-133487,OFF-AP-10001271,152.94,3.00,0.00,41.29
CA-2014-142951,TEC-AC-10002331,23.47,3.00,0.20,4.99
CA-2014-133592,OFF-PA-10003228,195.64,4.00,0.00,91.95
CA-2014-133592,OFF-PA-10002586,14.94,3.00,0.00,7.02
CA-2014-133592,TEC-AC-10002049,1687.80,4.00,0.00,742.63
CA-2014-133592,FUR-BO-10000362,341.96,2.00,0.00,78.65
CA-2014-133592,FUR-CH-10004218,605.88,6.00,0.00,151.47
CA-2015-120782,OFF-AP-10003779,186.73,1.00,0.10,41.50
CA-2015-120782,OFF-BI-10003527,3812.97,3.00,0.00,1906.49
CA-2015-116876,OFF-BI-10002897,26.42,9.00,0.20,9.58
CA-2015-116876,TEC-PH-10002584,625.99,1.00,0.00,187.80
CA-2016-169838,FUR-TA-10001095,1568.61,9.00,0.00,329.41
CA-2016-169838,OFF-BI-10004002,17.30,1.00,0.00,8.30
CA-2016-169838,TEC-AC-10004518,160.00,8.00,0.00,62.40
US-2017-128951,OFF-AP-10002191,179.94,3.00,0.00,50.38
US-2017-128951,FUR-TA-10004575,872.94,3.00,0.00,157.13
US-2017-128951,OFF-PA-10003177,12.96,2.00,0.00,6.22
CA-2014-102330,OFF-LA-10003923,88.80,6.00,0.00,44.40
CA-2014-102330,TEC-PH-10001051,319.97,4.00,0.20,36.00
CA-2016-118899,FUR-CH-10004754,167.89,7.00,0.20,14.69
CA-2017-107958,OFF-PA-10000357,163.96,5.00,0.20,59.44
CA-2017-107958,OFF-BI-10001787,5.23,4.00,0.80,-8.11
CA-2017-151799,TEC-CO-10002313,1199.98,2.00,0.00,467.99
CA-2017-151799,OFF-ST-10002790,73.85,1.00,0.00,2.22
CA-2017-151799,OFF-SU-10001664,25.71,3.00,0.00,6.68
CA-2017-151799,OFF-FA-10001332,17.28,6.00,0.00,8.12
CA-2017-151799,FUR-TA-10003473,526.58,2.00,0.30,-52.66
CA-2016-114601,OFF-PA-10000605,11.56,2.00,0.00,5.66
CA-2016-114601,TEC-PH-10002170,209.97,3.00,0.00,58.79
CA-2016-114601,FUR-TA-10004147,447.84,4.00,0.00,98.52
CA-2016-114601,TEC-AC-10003911,479.97,3.00,0.00,163.19
CA-2016-114601,OFF-AR-10002578,8.64,3.00,0.00,2.51
CA-2017-100237,OFF-AR-10001761,11.68,2.00,0.00,4.20
CA-2014-139542,TEC-AC-10001553,40.78,3.00,0.20,0.51
CA-2014-139542,OFF-BI-10000309,13.70,3.00,0.70,-9.59
US-2015-142811,TEC-PH-10003095,87.80,5.00,0.20,32.93
CA-2017-139353,FUR-FU-10001876,77.95,3.00,0.20,15.59
CA-2017-139353,OFF-ST-10001522,147.18,2.00,0.20,-29.44
CA-2017-139353,OFF-PA-10000300,47.95,3.00,0.20,16.18
CA-2014-150203,OFF-AP-10001469,250.26,6.00,0.00,72.58
US-2017-101518,TEC-AC-10001553,40.78,3.00,0.20,0.51
CA-2015-149636,OFF-PA-10004041,29.60,5.00,0.20,9.25
CA-2015-149636,OFF-BI-10002764,1.94,2.00,0.70,-1.36
US-2017-146213,TEC-AC-10001114,159.96,4.00,0.00,51.19
CA-2015-108588,OFF-AR-10001615,59.52,3.00,0.00,15.48
CA-2015-108588,OFF-EN-10000461,17.48,2.00,0.00,8.22
CA-2015-108588,OFF-BI-10004506,13.17,2.00,0.20,4.61
US-2017-138086,OFF-AP-10000027,40.74,3.00,0.00,12.22
CA-2015-139374,FUR-CH-10003981,179.89,1.00,0.30,-2.57
CA-2016-113978,OFF-AP-10003849,286.26,1.00,0.20,17.89
CA-2016-113978,OFF-ST-10004963,24.22,2.00,0.20,-4.84
CA-2016-113978,OFF-ST-10002574,331.54,3.00,0.20,-82.88
US-2015-150231,OFF-AR-10001761,17.52,3.00,0.00,6.31
CA-2016-106915,OFF-AR-10000716,17.86,4.00,0.20,4.24
US-2016-109260,TEC-AC-10002637,431.98,3.00,0.20,-75.60
CA-2017-104850,FUR-CH-10003774,291.14,4.00,0.20,-25.47
CA-2017-140508,OFF-EN-10000927,114.85,4.00,0.20,35.89
CA-2017-143294,OFF-PA-10000743,10.69,2.00,0.20,3.74
CA-2016-165673,OFF-PA-10000697,15.23,4.00,0.20,5.52
CA-2017-134418,OFF-AR-10004441,12.42,3.00,0.00,5.22
US-2016-106313,OFF-PA-10001870,19.44,3.00,0.00,9.33
CA-2014-105872,OFF-BI-10003684,70.37,4.00,0.20,26.39
CA-2017-108287,OFF-AR-10001315,12.67,9.00,0.20,1.43
CA-2017-141103,TEC-PH-10003589,89.95,5.00,0.00,43.18
CA-2014-154781,OFF-PA-10001609,6.58,2.00,0.00,3.03
CA-2014-154781,TEC-AC-10000474,94.99,1.00,0.00,28.50
CA-2015-147816,TEC-PH-10003095,35.12,2.00,0.20,13.17
CA-2017-105326,OFF-PA-10001639,25.92,4.00,0.00,12.44
CA-2016-133613,OFF-BI-10002003,7.96,2.00,0.00,3.74
CA-2016-133613,TEC-PH-10004539,566.97,3.00,0.00,153.08
CA-2016-133613,OFF-AR-10003829,9.84,3.00,0.00,2.85
CA-2015-109113,TEC-AC-10004761,25.49,2.00,0.20,4.78
CA-2015-156153,OFF-FA-10003472,7.56,6.00,0.00,0.30
CA-2015-133242,FUR-FU-10003464,60.84,3.00,0.00,19.47
CA-2015-133242,OFF-ST-10003716,450.04,2.00,0.00,58.51
CA-2015-133242,OFF-BI-10004002,34.60,2.00,0.00,16.61
CA-2015-133242,TEC-PH-10002496,467.97,3.00,0.00,140.39
CA-2015-133242,OFF-BI-10004826,33.02,2.00,0.00,15.85
CA-2015-158323,FUR-FU-10001546,17.09,2.00,0.20,1.07
CA-2015-161795,OFF-AR-10001919,3.01,2.00,0.20,0.34
CA-2017-100902,OFF-PA-10002558,268.24,7.00,0.20,93.88
CA-2017-100902,TEC-AC-10003174,431.16,5.00,0.20,107.79
CA-2017-112844,TEC-PH-10003988,43.60,4.00,0.00,12.21
CA-2017-112844,FUR-FU-10004845,154.95,3.00,0.00,30.99
CA-2016-158925,OFF-PA-10003072,15.55,3.00,0.20,5.44
CA-2014-155390,OFF-PA-10003641,42.21,2.00,0.20,13.72
CA-2017-123071,OFF-PA-10003729,10.37,2.00,0.20,3.63
CA-2017-156391,OFF-AR-10003251,2.22,1.00,0.20,0.56
CA-2015-103093,OFF-EN-10003286,74.52,9.00,0.00,35.02
US-2017-118941,OFF-AR-10004078,17.52,3.00,0.00,5.26
US-2017-118941,FUR-CH-10002331,1779.90,5.00,0.00,373.78
US-2017-118941,OFF-AR-10001953,219.90,5.00,0.00,59.37
CA-2015-169299,OFF-AR-10002053,7.15,3.00,0.20,0.72
CA-2017-154088,OFF-PA-10003651,26.72,5.00,0.20,9.35
CA-2016-155978,TEC-PH-10002885,1039.73,2.00,0.20,90.98
CA-2016-155978,OFF-AP-10002892,45.96,2.00,0.00,13.79
CA-2016-108196,OFF-BI-10000545,456.59,2.00,0.70,-304.39
CA-2016-108196,TEC-MA-10000418,4499.99,5.00,0.70,-6599.98
CA-2016-108196,TEC-AC-10000926,59.98,3.00,0.20,12.00
CA-2016-152800,OFF-EN-10001509,6.12,3.00,0.00,2.88
CA-2014-166961,OFF-AP-10001366,10.98,1.00,0.00,2.96
CA-2014-166961,OFF-FA-10003485,7.86,3.00,0.00,3.62
CA-2014-166961,OFF-ST-10004507,51.45,3.00,0.00,13.89
CA-2014-166961,OFF-BI-10002353,37.06,3.00,0.20,13.90
CA-2016-139381,OFF-AP-10001271,203.92,4.00,0.00,55.06
CA-2016-139381,TEC-PH-10004924,29.56,4.00,0.00,7.98
CA-2015-132136,OFF-BI-10002706,8.57,3.00,0.80,-14.57
CA-2016-162236,OFF-ST-10003442,45.25,2.00,0.20,3.96
CA-2016-162236,FUR-TA-10002533,876.30,10.00,0.40,-292.10
CA-2016-162236,OFF-SU-10003505,185.38,2.00,0.20,-34.76
US-2014-111353,OFF-LA-10002762,25.06,2.00,0.00,11.78
US-2016-117037,OFF-BI-10000279,2.89,1.00,0.80,-4.77
US-2016-117037,OFF-FA-10000936,7.90,3.00,0.20,2.47
US-2016-117037,FUR-FU-10004973,22.61,3.00,0.60,-10.17
US-2016-117037,OFF-PA-10000791,30.53,8.00,0.20,9.54
CA-2017-160801,OFF-BI-10001132,4.84,3.00,0.70,-3.39
CA-2016-108364,OFF-BI-10002012,1.80,5.00,0.80,-2.88
CA-2017-169362,TEC-AC-10001383,39.98,2.00,0.20,-1.50
CA-2015-127481,OFF-PA-10002036,32.40,5.00,0.00,15.88
CA-2015-127481,OFF-PA-10002377,97.88,2.00,0.00,48.94
CA-2015-112711,TEC-PH-10000526,307.17,4.00,0.20,30.72
US-2015-145121,OFF-BI-10001078,26.90,5.00,0.00,13.18
CA-2017-166184,OFF-EN-10004483,47.01,3.00,0.00,22.09
CA-2017-166184,TEC-PH-10002624,469.99,1.00,0.00,136.30
CA-2017-166184,FUR-CH-10003396,207.85,3.00,0.10,2.31
CA-2017-157413,OFF-ST-10002756,324.74,3.00,0.20,-77.13
CA-2014-143637,FUR-FU-10002813,40.48,2.00,0.00,14.57
CA-2015-102260,OFF-LA-10003714,12.00,4.00,0.20,4.20
CA-2015-102260,OFF-ST-10003716,720.06,4.00,0.20,-63.01
CA-2015-102260,OFF-ST-10002289,25.42,1.00,0.20,-4.77
CA-2015-102260,OFF-AR-10001315,2.82,2.00,0.20,0.32
CA-2015-102260,OFF-BI-10000042,3.20,2.00,0.70,-2.56
US-2016-137295,OFF-BI-10004236,30.83,7.00,0.70,-24.66
US-2016-137295,OFF-AR-10001955,47.62,3.00,0.20,5.95
US-2016-137295,TEC-PH-10004080,108.78,2.00,0.20,10.88
CA-2016-134334,OFF-PA-10000791,4.77,1.00,0.00,2.15
CA-2016-134334,OFF-AR-10001770,7.98,3.00,0.00,2.07
CA-2016-134334,FUR-TA-10002356,550.43,3.00,0.30,-47.18
CA-2016-134334,FUR-FU-10003274,10.56,6.00,0.00,4.65
US-2017-109316,FUR-BO-10004834,1497.67,2.00,0.15,140.96
US-2017-109316,TEC-PH-10000307,17.52,2.00,0.20,-3.50
CA-2016-138478,OFF-AR-10002240,113.22,3.00,0.00,29.44
CA-2016-138478,OFF-PA-10001801,35.88,6.00,0.00,17.58
CA-2016-138478,OFF-BI-10001120,4535.98,3.00,0.20,1644.29
CA-2017-150469,OFF-FA-10000611,11.84,8.00,0.00,5.68
CA-2017-152436,OFF-ST-10000036,592.74,6.00,0.00,160.04
CA-2016-169334,OFF-ST-10004950,111.67,9.00,0.20,6.98
US-2014-115413,OFF-AR-10003770,8.64,3.00,0.00,2.51
US-2014-115413,TEC-AC-10002800,149.97,3.00,0.00,52.49
CA-2014-125150,FUR-CH-10002439,232.88,5.00,0.20,17.47
CA-2015-127327,FUR-CH-10004218,90.88,1.00,0.10,15.15
CA-2017-117114,TEC-PH-10004042,508.77,4.00,0.20,38.16
CA-2017-117114,OFF-EN-10001137,9.91,3.00,0.20,3.22
CA-2015-137302,FUR-CH-10002017,63.94,3.00,0.20,6.39
CA-2015-137302,OFF-AR-10000588,59.52,3.00,0.00,15.48
CA-2015-137302,TEC-PH-10003174,311.98,3.00,0.20,39.00
CA-2015-137302,OFF-BI-10001524,50.35,3.00,0.20,17.62
CA-2016-112382,TEC-PH-10001552,19.14,2.00,0.20,1.91
CA-2015-128958,OFF-AR-10004757,13.12,5.00,0.20,2.13
CA-2015-106257,FUR-TA-10002530,241.57,2.00,0.20,-15.10
CA-2015-106257,TEC-PH-10001494,479.92,2.00,0.20,41.99
CA-2015-149083,FUR-CH-10004289,307.14,4.00,0.20,-11.52
CA-2015-149083,OFF-LA-10002945,12.60,2.00,0.00,5.80
CA-2015-149083,TEC-AC-10002567,159.98,2.00,0.00,57.59
US-2014-137869,OFF-EN-10001509,6.12,3.00,0.00,2.88
US-2014-137869,FUR-TA-10003954,1184.72,4.00,0.00,106.62
CA-2016-116603,OFF-AP-10002892,45.96,2.00,0.00,13.79
CA-2014-158470,OFF-BI-10003638,58.05,3.00,0.00,26.70
CA-2014-158470,OFF-PA-10001569,71.28,11.00,0.00,34.21
US-2017-123834,FUR-TA-10001676,124.40,4.00,0.30,-21.33
CA-2015-125976,OFF-PA-10001125,154.90,5.00,0.00,69.71
CA-2015-125976,TEC-PH-10002496,1871.88,12.00,0.00,561.56
CA-2016-128706,FUR-FU-10004053,16.19,2.00,0.60,-6.88
CA-2016-104311,OFF-ST-10000321,18.94,3.00,0.20,-3.79
CA-2016-104311,OFF-ST-10002957,12.67,3.00,0.20,-3.17
CA-2016-104311,OFF-LA-10000973,5.04,2.00,0.20,1.76
CA-2014-169649,OFF-PA-10000143,8.45,2.00,0.20,2.96
CA-2014-169649,OFF-AP-10003287,20.39,2.00,0.80,-53.01
CA-2015-144890,OFF-PA-10001526,9.96,2.00,0.00,4.88
CA-2017-135587,OFF-AP-10004540,320.64,4.00,0.00,89.78
CA-2017-135587,TEC-AC-10001266,52.00,4.00,0.00,23.40
CA-2014-103429,OFF-BI-10004233,25.58,2.00,0.20,8.95
CA-2014-103429,TEC-PH-10003505,464.00,5.00,0.00,134.56
CA-2014-103429,OFF-AP-10001005,235.95,3.00,0.00,77.86
CA-2014-103429,OFF-PA-10001712,39.96,4.00,0.00,17.98
CA-2017-152261,OFF-BI-10002353,18.53,4.00,0.70,-12.35
CA-2015-142993,TEC-AC-10003038,17.90,2.00,0.00,3.40
CA-2015-142993,OFF-ST-10000934,81.96,2.00,0.00,0.00
CA-2015-143364,OFF-ST-10002743,272.74,3.00,0.20,-64.77
CA-2015-143364,OFF-PA-10001846,18.50,4.00,0.20,6.70
CA-2015-143364,FUR-CH-10004287,441.92,2.00,0.20,49.72
CA-2015-143364,FUR-BO-10001608,127.76,6.00,0.70,-191.65
CA-2014-100972,OFF-PA-10000357,166.44,3.00,0.00,79.89
CA-2016-136994,OFF-PA-10000575,13.38,2.00,0.00,6.15
US-2017-166233,TEC-AC-10002167,24.00,2.00,0.20,-2.70
CA-2017-122112,OFF-EN-10004459,24.45,4.00,0.20,8.86
CA-2016-101672,OFF-LA-10002271,6.16,2.00,0.00,2.96
CA-2016-101672,FUR-CH-10004063,915.14,4.00,0.20,102.95
CA-2016-101672,OFF-PA-10004610,8.56,2.00,0.00,3.85
CA-2016-101672,OFF-PA-10001878,97.82,2.00,0.00,45.98
CA-2017-168403,OFF-PA-10002036,31.10,6.00,0.20,11.28
CA-2017-168403,OFF-AP-10003278,11.18,1.00,0.20,0.84
CA-2015-148705,OFF-LA-10001641,5.04,2.00,0.20,1.76
CA-2016-160241,FUR-FU-10003806,242.18,4.00,0.60,-302.72
CA-2016-155747,FUR-TA-10003392,337.18,2.00,0.40,-118.01
CA-2017-118017,OFF-AR-10003856,13.34,6.00,0.20,1.00
CA-2017-118017,TEC-AC-10002006,76.75,6.00,0.20,10.55
CA-2017-118017,TEC-AC-10002006,102.34,8.00,0.20,14.07
CA-2017-118017,OFF-PA-10002246,10.32,2.00,0.20,3.74
CA-2017-118017,OFF-SU-10004782,47.32,7.00,0.20,5.92
CA-2017-118017,FUR-FU-10004351,23.38,3.00,0.20,7.01
CA-2017-118017,FUR-FU-10004270,16.72,5.00,0.20,3.34
CA-2017-118017,FUR-FU-10004053,16.19,1.00,0.20,4.66
CA-2016-113117,OFF-PA-10000019,32.40,5.00,0.00,15.55
CA-2016-148684,OFF-AR-10003811,19.89,9.00,0.00,5.37
CA-2016-148684,TEC-AC-10001838,399.98,2.00,0.00,171.99
CA-2016-148684,FUR-FU-10003553,343.85,5.00,0.00,137.54
CA-2016-148684,OFF-PA-10003302,106.32,3.00,0.00,49.97
CA-2017-125367,OFF-BI-10002412,13.92,3.00,0.20,4.35
CA-2017-124744,OFF-BI-10002852,82.40,5.00,0.00,40.38
CA-2017-124744,OFF-BI-10000145,6.24,2.00,0.00,3.06
CA-2017-124744,OFF-PA-10001970,447.84,8.00,0.00,219.44
CA-2017-128363,OFF-AP-10001563,272.05,7.00,0.20,30.61
CA-2017-128363,OFF-BI-10001359,1614.58,6.00,0.70,-1237.85
CA-2017-128363,OFF-FA-10003495,24.32,5.00,0.20,9.12
CA-2017-128363,TEC-AC-10003709,1.58,2.00,0.20,0.48
CA-2017-128363,FUR-FU-10003268,31.98,1.00,0.20,0.00
CA-2017-128363,OFF-EN-10003845,14.76,5.00,0.20,4.80
CA-2017-128363,FUR-CH-10002073,423.65,2.00,0.20,47.66
CA-2015-126669,OFF-PA-10001357,76.64,2.00,0.20,26.82
